ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
22877,HZ490465,10/26/2016 07:16:00 PM,009XX N RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1213,012,27,24,01A,1168217,1906702,2016,03/19/2019 04:11:22 PM,41.899526807,-87.657581818,"(41.899526807, -87.657581818)"
22878,HZ490739,10/27/2016 12:18:00 AM,010XX N WILLARD CT,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1213,012,27,24,01A,1167861,1906884,2016,03/19/2019 04:11:22 PM,41.900033914,-87.658884142,"(41.900033914, -87.658884142)"
22879,HZ491754,10/27/2016 06:56:00 PM,035XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152951,1896142,2016,03/19/2019 04:11:22 PM,41.870865361,-87.713933868,"(41.870865361, -87.713933868)"
22880,HZ310233,06/16/2016 12:11:00 PM,088XX S MUSKEGON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0423,004,10,46,01A,1196544,1846948,2016,03/19/2019 04:11:22 PM,41.734899916,-87.555525763,"(41.734899916, -87.555525763)"
22881,HZ493243,10/28/2016 10:58:00 PM,049XX W SUPERIOR ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1531,015,37,25,01A,1143211,1904513,2016,03/19/2019 04:11:22 PM,41.894023701,-87.74948414,"(41.894023701, -87.74948414)"
22882,HZ493319,10/28/2016 11:02:00 PM,019XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,true,false,0932,009,16,61,01A,1164157,1868187,2016,03/19/2019 04:11:22 PM,41.793924612,-87.673580917,"(41.793924612, -87.673580917)"
22883,HZ493319,10/28/2016 11:02:00 PM,019XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,true,false,0932,009,16,61,01A,1164157,1868187,2016,03/19/2019 04:11:22 PM,41.793924612,-87.673580917,"(41.793924612, -87.673580917)"
22884,HZ493402,10/29/2016 01:03:00 AM,078XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1197842,1854031,2016,03/19/2019 04:11:22 PM,41.754303906,-87.550534489,"(41.754303906, -87.550534489)"
22886,HZ493415,10/29/2016 01:30:00 AM,012XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0612,006,21,71,01A,1169196,1852391,2016,03/19/2019 04:11:22 PM,41.750470807,-87.655559674,"(41.750470807, -87.655559674)"
22887,HZ492467,10/28/2016 09:00:00 PM,064XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0726,007,15,67,01A,1164134,1861964,2016,03/19/2019 04:11:22 PM,41.776848381,-87.673840285,"(41.776848381, -87.673840285)"
22890,HN329056,10/24/2016 12:01:00 AM,051XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0231,002,3,40,01A,1179366,1870935,2016,03/18/2019 04:08:09 PM,41.801131542,-87.61772683,"(41.801131542, -87.61772683)"
22891,HZ494305,10/29/2016 05:14:00 PM,002XX S KOSTNER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1147095,1898548,2016,03/19/2019 04:11:22 PM,41.877581653,-87.735371961,"(41.877581653, -87.735371961)"
22892,HZ492490,10/29/2016 06:02:00 PM,027XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2514,025,30,19,01A,1138565,1917823,2016,03/19/2019 04:11:22 PM,41.930633368,-87.766224435,"(41.930633368, -87.766224435)"
22893,HZ494557,10/29/2016 08:05:00 PM,047XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0815,008,14,57,01A,1150161,1872843,2016,03/19/2019 04:11:22 PM,41.806984657,-87.724783067,"(41.806984657, -87.724783067)"
22894,HZ494532,10/29/2016 07:45:00 PM,084XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0614,006,21,71,01A,1166148,1848709,2016,05/29/2019 04:13:42 PM,41.740432213,-87.666833487,"(41.740432213, -87.666833487)"
22895,HZ494787,10/30/2016 12:59:00 AM,034XX W HIRSCH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1422,014,26,23,01A,1153118,1909095,2016,03/19/2019 04:11:22 PM,41.906406388,-87.712976948,"(41.906406388, -87.712976948)"
22896,HZ494803,10/30/2016 01:19:00 AM,079XX S VERNON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,44,01A,1180622,1852384,2016,03/19/2019 04:11:22 PM,41.750196978,-87.61368999,"(41.750196978, -87.61368999)"
22897,HZ494886,10/30/2016 03:38:00 AM,022XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1225,012,2,28,01A,1161646,1898661,2016,03/19/2019 04:11:22 PM,41.87760112,-87.681941224,"(41.87760112, -87.681941224)"
22898,HZ494869,10/30/2016 03:06:00 AM,107XX S HOXIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0434,004,10,51,01A,1195226,1834256,2016,03/19/2019 04:11:22 PM,41.700104464,-87.560771495,"(41.700104464, -87.560771495)"
22901,HZ494522,10/30/2016 03:37:00 AM,011XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1169518,1866994,2016,03/19/2019 04:11:22 PM,41.7905363,-87.653957017,"(41.7905363, -87.653957017)"
22899,HZ494906,10/30/2016 04:46:00 AM,004XX W EVERGREEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1821,018,27,8,01A,1172929,1909277,2016,03/19/2019 04:11:22 PM,41.906489594,-87.640198387,"(41.906489594, -87.640198387)"
22900,HZ494906,10/30/2016 03:45:00 AM,004XX W EVERGREEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1821,018,27,8,01A,1172929,1909277,2016,03/19/2019 04:11:22 PM,41.906489594,-87.640198387,"(41.906489594, -87.640198387)"
22902,HZ496076,10/31/2016 04:09:00 AM,011XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0712,007,16,68,01A,1169495,1868187,2016,03/19/2019 04:11:22 PM,41.793810528,-87.654006786,"(41.793810528, -87.654006786)"
22903,HZ497087,10/31/2016 08:00:00 PM,011XX W WILSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,1167612,1930696,2016,03/19/2019 04:11:22 PM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
22904,HZ497445,11/01/2016 01:00:00 AM,111XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1178790,1831249,2016,03/19/2019 04:11:22 PM,41.692241657,-87.621043998,"(41.692241657, -87.621043998)"
22905,HZ497510,11/01/2016 02:58:00 AM,006XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,27,23,01A,1151271,1904072,2016,03/19/2019 04:11:22 PM,41.892659233,-87.719893677,"(41.892659233, -87.719893677)"
22906,HZ498768,11/01/2016 10:05:00 PM,067XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1164850,1859933,2016,03/19/2019 04:11:22 PM,41.771259949,-87.671272764,"(41.771259949, -87.671272764)"
22907,HZ451210,10/31/2016 01:01:00 PM,003XX E 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0623,006,6,44,01A,1179611,1851364,2016,03/19/2019 04:11:22 PM,41.747421126,-87.617425815,"(41.747421126, -87.617425815)"
22908,HZ467048,10/09/2016 04:20:00 AM,031XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,010,22,30,01A,1152864,1883657,2016,03/19/2019 04:11:22 PM,41.836606769,-87.714583573,"(41.836606769, -87.714583573)"
22909,HZ496623,10/31/2016 01:15:00 PM,122XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0524,005,34,53,01A,1172876,1823681,2016,03/19/2019 04:11:22 PM,41.671606006,-87.642918034,"(41.671606006, -87.642918034)"
22910,HZ499993,11/02/2016 07:55:00 PM,071XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0323,003,6,69,01A,1181140,1857864,2016,03/19/2019 04:11:22 PM,41.765222776,-87.611623357,"(41.765222776, -87.611623357)"
22911,HZ500144,11/02/2016 09:52:00 PM,073XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0835,008,18,66,01A,1160647,1855864,2016,03/18/2019 04:08:09 PM,41.760181773,-87.686791677,"(41.760181773, -87.686791677)"
22912,HZ500019,11/02/2016 07:30:00 PM,030XX W FIFTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1124,011,28,27,01A,1156297,1899353,2016,03/19/2019 04:11:22 PM,41.879609758,-87.701562697,"(41.879609758, -87.701562697)"
22913,HZ497841,11/01/2016 06:30:00 PM,018XX W 58TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0715,007,15,67,01A,1164899,1866212,2016,03/19/2019 04:11:22 PM,41.788489307,-87.670915842,"(41.788489307, -87.670915842)"
22914,HZ500244,11/03/2016 12:08:00 AM,080XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0422,004,7,46,01A,1198550,1852199,2016,03/19/2019 04:11:22 PM,41.749259065,-87.548001237,"(41.749259065, -87.548001237)"
22916,HZ500244,11/03/2016 12:08:00 AM,080XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0422,004,7,46,01A,1198550,1852199,2016,03/19/2019 04:11:22 PM,41.749259065,-87.548001237,"(41.749259065, -87.548001237)"
22917,HZ492360,11/02/2016 08:22:00 AM,034XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1153461,1896486,2016,03/19/2019 04:11:22 PM,41.87179922,-87.712052326,"(41.87179922, -87.712052326)"
22918,HZ501340,11/03/2016 06:20:00 PM,048XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,20,61,01A,1167150,1872741,2016,03/19/2019 04:11:22 PM,41.806357759,-87.662475418,"(41.806357759, -87.662475418)"
22919,HZ497841,11/02/2016 04:45:00 PM,018XX W 58TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0715,007,15,67,01A,1164899,1866212,2016,03/19/2019 04:11:22 PM,41.788489307,-87.670915842,"(41.788489307, -87.670915842)"
22920,HZ501615,11/03/2016 11:11:00 PM,050XX W CONCORD PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,1142545,1910501,2016,03/19/2019 04:11:22 PM,41.910467863,-87.751781089,"(41.910467863, -87.751781089)"
22921,HZ502205,11/04/2016 02:34:00 PM,089XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,71,01A,1174201,1845636,2016,03/19/2019 04:11:22 PM,41.731824557,-87.637419257,"(41.731824557, -87.637419257)"
22922,HZ502487,11/04/2016 05:41:00 PM,047XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1131,011,24,25,01A,1144813,1897272,2016,03/19/2019 04:11:22 PM,41.874123475,-87.743783138,"(41.874123475, -87.743783138)"
22923,HZ502923,11/04/2016 11:11:00 PM,001XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0623,006,6,69,01A,1178638,1855322,2016,03/19/2019 04:11:22 PM,41.75830449,-87.620871042,"(41.75830449, -87.620871042)"
22924,HZ503024,11/05/2016 01:30:00 AM,059XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0714,007,15,67,01A,1164375,1865220,2016,03/19/2019 04:11:22 PM,41.785778195,-87.672865102,"(41.785778195, -87.672865102)"
22925,HZ503055,11/05/2016 01:59:00 AM,082XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0631,006,6,44,01A,1177732,1850157,2016,03/19/2019 04:11:22 PM,41.744151668,-87.62434741,"(41.744151668, -87.62434741)"
22926,HZ504254,11/05/2016 10:41:00 PM,011XX W 98TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2223,022,21,73,01A,1170583,1839773,2016,03/19/2019 04:11:22 PM,41.71581514,-87.650843713,"(41.71581514, -87.650843713)"
22927,HZ503758,11/05/2016 04:07:00 PM,101XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2232,022,34,73,01A,1172770,1837512,2016,03/19/2019 04:11:22 PM,41.709562773,-87.642900256,"(41.709562773, -87.642900256)"
22928,HZ504359,11/06/2016 12:42:00 AM,056XX S KOLMAR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0813,008,13,62,01A,1146990,1866852,2016,03/19/2019 04:11:22 PM,41.790605445,-87.736566013,"(41.790605445, -87.736566013)"
22929,HZ505181,11/06/2016 05:40:00 PM,049XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143512,1900531,2016,03/19/2019 04:11:22 PM,41.883090995,-87.748478329,"(41.883090995, -87.748478329)"
22931,HZ505025,11/06/2016 10:27:00 PM,111XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1178795,1830956,2016,03/18/2019 04:08:09 PM,41.69143751,-87.621034563,"(41.69143751, -87.621034563)"
22932,HZ506456,11/07/2016 03:50:00 PM,046XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,25,01A,1145326,1901742,2016,03/19/2019 04:11:22 PM,41.886380004,-87.741786497,"(41.886380004, -87.741786497)"
22933,HZ506884,11/07/2016 10:42:00 PM,005XX S LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,015,29,25,01A,1141094,1897071,2016,03/19/2019 04:11:22 PM,41.873641189,-87.757442724,"(41.873641189, -87.757442724)"
22934,HZ506893,11/07/2016 09:10:00 PM,038XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150702,1906399,2016,03/19/2019 04:11:22 PM,41.899055902,-87.7219225,"(41.899055902, -87.7219225)"
22935,HY531109,11/26/2015 09:30:00 PM,019XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOSPITAL,false,false,1231,012,2,28,01A,1163757,1897393,2015,03/18/2019 04:08:09 PM,41.874077392,-87.674225948,"(41.874077392, -87.674225948)"
22936,HZ504521,11/08/2016 09:39:00 AM,033XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0821,008,14,58,01A,1154724,1873271,2016,03/19/2019 04:11:22 PM,41.808069268,-87.70803582,"(41.808069268, -87.70803582)"
22937,HZ507487,11/08/2016 12:18:00 PM,047XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0931,009,20,61,01A,1164818,1873158,2016,03/19/2019 04:11:22 PM,41.807551687,-87.671016607,"(41.807551687, -87.671016607)"
22938,HZ509450,11/09/2016 11:33:00 PM,024XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1013,010,22,30,01A,1150765,1887466,2016,03/19/2019 04:11:22 PM,41.847100385,-87.722186231,"(41.847100385, -87.722186231)"
22939,HZ510244,11/10/2016 06:00:00 PM,013XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153918,1893424,2016,03/19/2019 04:11:22 PM,41.863387668,-87.710456054,"(41.863387668, -87.710456054)"
22940,HZ512148,11/12/2016 01:45:00 AM,068XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0833,008,13,65,01A,1151543,1859144,2016,03/19/2019 04:11:22 PM,41.76936555,-87.720072646,"(41.76936555, -87.720072646)"
22941,HZ512201,11/12/2016 03:53:00 AM,001XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1124,011,2,27,01A,1157742,1899470,2016,03/19/2019 04:11:22 PM,41.879901506,-87.696253666,"(41.879901506, -87.696253666)"
22942,HZ513356,11/13/2016 02:37:00 AM,048XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,true,false,1533,015,28,25,01A,1144203,1899587,2016,03/18/2019 04:08:09 PM,41.880487595,-87.745964635,"(41.880487595, -87.745964635)"
22943,HZ514151,11/13/2016 07:30:00 PM,072XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0334,003,7,43,01A,1193732,1857463,2016,03/19/2019 04:11:22 PM,41.763823209,-87.565483757,"(41.763823209, -87.565483757)"
22944,HZ514585,11/14/2016 08:46:00 AM,097XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0511,005,21,49,01A,1176802,1840056,2016,03/19/2019 04:11:22 PM,41.716454195,-87.628058268,"(41.716454195, -87.628058268)"
22945,HZ514444,11/14/2016 04:32:00 AM,025XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0922,009,12,58,01A,1160070,1873422,2016,03/19/2019 04:11:22 PM,41.808375223,-87.688423751,"(41.808375223, -87.688423751)"
22946,HZ514995,11/14/2016 05:36:00 PM,009XX N KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1111,011,37,23,01A,1148547,1905913,2016,03/19/2019 04:11:22 PM,41.897764138,-87.729850367,"(41.897764138, -87.729850367)"
22947,HZ515786,11/15/2016 07:19:00 AM,013XX W 108TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2234,022,34,75,01A,1169362,1832816,2016,03/19/2019 04:11:22 PM,41.696750515,-87.655516174,"(41.696750515, -87.655516174)"
22948,HZ516308,11/15/2016 02:14:00 PM,023XX S WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1033,010,12,30,01A,1156394,1888277,2016,03/19/2019 04:11:22 PM,41.849214079,-87.701505842,"(41.849214079, -87.701505842)"
22949,HZ509005,11/13/2016 07:00:00 AM,034XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153509,1899322,2016,03/19/2019 04:11:22 PM,41.879580552,-87.711800699,"(41.879580552, -87.711800699)"
22950,HZ408788,08/27/2016 09:16:00 AM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0934,009,16,61,01A,1167260,1868680,2016,03/19/2019 04:11:22 PM,41.795211551,-87.662188272,"(41.795211551, -87.662188272)"
22951,HZ408788,08/27/2016 09:16:00 AM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0934,009,16,61,01A,1167260,1868680,2016,03/19/2019 04:11:22 PM,41.795211551,-87.662188272,"(41.795211551, -87.662188272)"
22952,HZ408788,08/27/2016 09:16:00 AM,054XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0934,009,16,61,01A,1167260,1868680,2016,03/19/2019 04:11:22 PM,41.795211551,-87.662188272,"(41.795211551, -87.662188272)"
22953,HZ362044,07/24/2016 09:07:00 AM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1511,015,29,25,01A,1138207,1905044,2016,03/18/2019 04:08:09 PM,41.8955728,-87.767849643,"(41.8955728, -87.767849643)"
22954,HZ517017,11/16/2016 04:55:00 AM,066XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0831,008,15,66,01A,1159519,1860503,2016,03/19/2019 04:11:22 PM,41.772935062,-87.690798836,"(41.772935062, -87.690798836)"
22955,HZ518019,11/16/2016 07:04:00 PM,026XX W LUTHER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,12,30,01A,1159120,1887535,2016,03/19/2019 04:11:22 PM,41.847122477,-87.691521441,"(41.847122477, -87.691521441)"
22956,HZ518164,11/16/2016 08:40:00 PM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141544,1898501,2016,03/19/2019 04:11:22 PM,41.877556996,-87.75575519,"(41.877556996, -87.75575519)"
22957,HZ476184,11/14/2016 07:00:00 AM,006XX W 43RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,11,61,01A,1172565,1876383,2016,03/19/2019 04:11:22 PM,41.816234066,-87.642507764,"(41.816234066, -87.642507764)"
22958,HY411806,09/05/2015 10:48:00 PM,002XX N HAMLIN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,1122,011,28,27,01A,1151026,1900824,2015,03/19/2019 04:11:22 PM,41.883751184,-87.72087861,"(41.883751184, -87.72087861)"
22959,HZ518444,11/17/2016 04:48:00 AM,042XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,11,61,01A,1169059,1876568,2016,03/19/2019 04:11:22 PM,41.816818351,-87.655363145,"(41.816818351, -87.655363145)"
22960,HZ518797,11/17/2016 12:21:00 PM,083XX S HAMILTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0614,006,18,71,01A,1163480,1849359,2016,03/19/2019 04:11:22 PM,41.742272199,-87.676590616,"(41.742272199, -87.676590616)"
22961,HZ518954,11/17/2016 02:00:00 PM,113XX S EDBROOKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1179224,1829773,2016,03/19/2019 04:11:22 PM,41.688181442,-87.619499848,"(41.688181442, -87.619499848)"
22962,HZ519714,11/17/2016 10:46:00 PM,004XX E 107TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0512,005,9,49,01A,1181006,1834102,2016,03/19/2019 04:11:22 PM,41.700020108,-87.612843569,"(41.700020108, -87.612843569)"
22963,HZ520948,11/18/2016 07:23:00 PM,056XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0711,007,3,68,01A,1175248,1867578,2016,03/19/2019 04:11:22 PM,41.792012683,-87.632929197,"(41.792012683, -87.632929197)"
22965,HZ521455,11/19/2016 11:22:00 AM,009XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0723,007,17,68,01A,1170994,1860402,2016,03/19/2019 04:11:22 PM,41.772414949,-87.648737347,"(41.772414949, -87.648737347)"
22966,HZ521578,11/19/2016 11:31:00 AM,014XX N LATROBE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2532,025,37,25,01A,1141100,1909125,2016,03/18/2019 04:08:09 PM,41.906718726,-87.757123501,"(41.906718726, -87.757123501)"
22967,HZ522378,11/20/2016 01:17:00 AM,064XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0825,008,15,66,01A,1162180,1861914,2016,03/18/2019 04:08:09 PM,41.776752072,-87.681005006,"(41.776752072, -87.681005006)"
22968,HZ522441,11/20/2016 03:48:00 AM,013XX N MOORMAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1424,014,1,24,01A,1164714,1908625,2016,03/18/2019 04:08:09 PM,41.90487865,-87.67039369,"(41.90487865, -87.67039369)"
22969,HZ522447,11/20/2016 04:11:00 AM,078XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0623,006,6,69,01A,1178509,1853098,2016,03/18/2019 04:08:09 PM,41.752204513,-87.62141126,"(41.752204513, -87.62141126)"
22970,HZ522475,11/20/2016 07:43:00 AM,024XX W DEVON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2412,024,50,2,01A,1158691,1942407,2016,03/18/2019 04:08:09 PM,41.997704063,-87.691588808,"(41.997704063, -87.691588808)"
22971,HZ523016,11/20/2016 05:29:00 PM,103XX S AVENUE M,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0432,004,10,52,01A,1201501,1836954,2016,03/19/2019 04:11:22 PM,41.707351247,-87.537704239,"(41.707351247, -87.537704239)"
22972,HZ523945,11/21/2016 02:31:00 PM,013XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153915,1893572,2016,03/18/2019 04:08:09 PM,41.863793857,-87.710463126,"(41.863793857, -87.710463126)"
22973,HZ524465,11/21/2016 08:06:00 PM,002XX W 23RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0914,009,25,34,01A,1175074,1889060,2016,03/18/2019 04:08:09 PM,41.850965083,-87.632925101,"(41.850965083, -87.632925101)"
22974,HZ525678,11/22/2016 06:08:00 PM,035XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1133,011,28,27,01A,1152825,1897797,2016,03/18/2019 04:08:09 PM,41.875409354,-87.714352644,"(41.875409354, -87.714352644)"
22975,HZ526120,11/23/2016 02:53:00 AM,041XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0815,008,23,57,01A,1149382,1873142,2016,03/18/2019 04:08:09 PM,41.807820257,-87.727632503,"(41.807820257, -87.727632503)"
22976,HZ528207,11/25/2016 12:44:00 AM,035XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1133,011,24,27,01A,1152781,1897131,2016,03/18/2019 04:08:09 PM,41.873582649,-87.714531825,"(41.873582649, -87.714531825)"
22977,HZ528652,11/25/2016 04:40:00 PM,073XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0732,007,17,68,01A,1173235,1856205,2016,03/18/2019 04:08:09 PM,41.760848635,-87.640646406,"(41.760848635, -87.640646406)"
22978,HZ528966,11/25/2016 07:32:00 PM,048XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,20,61,01A,1168477,1872694,2016,03/18/2019 04:08:09 PM,41.80620026,-87.657609802,"(41.80620026, -87.657609802)"
22979,HZ529307,11/26/2016 04:28:00 AM,088XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0423,004,10,46,01A,1197300,1846947,2016,03/18/2019 04:08:09 PM,41.734878391,-87.552756193,"(41.734878391, -87.552756193)"
22980,HZ529881,11/26/2016 03:47:00 PM,066XX S KENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0321,003,5,42,01A,1186210,1861233,2016,03/18/2019 04:08:09 PM,41.774349376,-87.592934199,"(41.774349376, -87.592934199)"
